Date,Q (ft3/s),
10/19/2018,"643,000",
10/20/2018,"654,000",
10/21/2018,"671,000",
10/22/2018,"693,000",
10/23/2018,"713,000",
10/24/2018,"732,000",
10/25/2018,"750,000",
10/26/2018,"759,000",
10/27/2018,"765,000",
10/28/2018,"766,000",
10/29/2018,"763,000",
10/30/2018,"753,000",
10/31/2018,"735,000",
11/1/2018,"721,000",
11/2/2018,"696,000",
11/3/2018,"678,000",
11/4/2018,"674,000",
11/5/2018,"673,000",
11/6/2018,"677,000",
11/7/2018,"687,000",
11/8/2018,"703,000",
11/9/2018,"718,000",
11/10/2018,"737,000",
11/11/2018,"754,000",
11/12/2018,"773,000",
11/13/2018,"796,000",
11/14/2018,"817,000",
11/15/2018,"830,000",
11/16/2018,"838,000",
11/17/2018,"846,000",
11/18/2018,"853,000",
11/19/2018,"856,000",
11/20/2018,"856,000",
11/21/2018,"852,000",
11/22/2018,"844,000",
11/23/2018,"835,000",
11/24/2018,"828,000",
11/25/2018,"818,000",
11/26/2018,"802,000",
11/27/2018,"784,000",
11/28/2018,"768,000",
11/29/2018,"754,000",
11/30/2018,"743,000",
12/1/2018,"731,000",
12/2/2018,"717,000",
12/3/2018,"701,000",
12/4/2018,"688,000",
12/5/2018,"680,000",
12/6/2018,"671,000",
12/7/2018,"665,000",
12/8/2018,"668,000",
12/9/2018,"680,000",
12/10/2018,"693,000",
12/11/2018,"717,000",
12/12/2018,"744,000",
12/13/2018,"773,000",
12/14/2018,"798,000",
12/15/2018,"813,000",
12/16/2018,"828,000",
12/17/2018,"838,000",
12/18/2018,"851,000",
12/19/2018,"853,000",
12/20/2018,"849,000",
12/21/2018,"838,000",
12/22/2018,"830,000",
12/23/2018,"824,000",
12/24/2018,"822,000",
12/25/2018,"820,000",
12/26/2018,"818,000",
12/27/2018,"824,000",
12/28/2018,"841,000",
12/29/2018,"844,000",
12/30/2018,"848,000",
12/31/2018,"853,000",
1/1/2019,"860,000",
1/2/2019,"870,000",
1/3/2019,"892,000",
1/4/2019,"923,000",
1/5/2019,"944,000",
1/6/2019,"959,000",
1/7/2019,"971,000",
1/8/2019,"983,000",
1/9/2019,"1,000,000",
1/10/2019,"1,020,000",
1/11/2019,"1,020,000",
1/12/2019,"1,040,000",
1/13/2019,"1,070,000",
1/14/2019,"1,090,000",
1/15/2019,"1,100,000",
1/16/2019,"1,110,000",
1/17/2019,"1,120,000",
1/18/2019,"1,120,000",
1/19/2019,"1,130,000",
1/20/2019,"1,130,000",
1/21/2019,"1,130,000",
1/22/2019,"1,130,000",
1/23/2019,"1,120,000",
1/24/2019,"1,110,000",
1/25/2019,"1,090,000",
1/26/2019,"1,080,000",
1/27/2019,"1,070,000",
1/28/2019,"1,060,000",
1/29/2019,"1,060,000",
1/30/2019,"1,050,000",
1/31/2019,"1,050,000",
2/1/2019,"1,040,000",
2/2/2019,"1,040,000",
2/3/2019,"1,040,000",
2/4/2019,"1,040,000",
2/5/2019,"1,040,000",
2/6/2019,"1,030,000",
2/7/2019,"1,020,000",
2/8/2019,"1,010,000",
2/9/2019,"1,000,000",
2/10/2019,"989,000",
2/11/2019,"980,000",
2/12/2019,"977,000",
2/13/2019,"972,000",
2/14/2019,"967,000",
2/15/2019,"965,000",
2/16/2019,"971,000",
2/17/2019,"981,000",
2/18/2019,"1,000,000",
2/19/2019,"1,020,000",
2/20/2019,"1,040,000",
2/21/2019,"1,050,000",
2/22/2019,"1,070,000",
2/23/2019,"1,090,000",
2/24/2019,"1,110,000",
2/25/2019,"1,130,000",
2/26/2019,"1,160,000",
2/27/2019,"1,190,000",
2/28/2019,"1,210,000",
3/1/2019,"1,230,000",
3/2/2019,"1,260,000",
3/3/2019,"1,280,000",
3/4/2019,"1,290,000",
3/5/2019,"1,310,000",
3/6/2019,"1,320,000",
3/7/2019,"1,330,000",
3/8/2019,"1,340,000",
3/9/2019,"1,350,000",
3/10/2019,"1,360,000",
3/11/2019,"1,360,000",
3/12/2019,"1,360,000",
3/13/2019,"1,360,000",
3/14/2019,"1,360,000",
3/15/2019,"1,360,000",
3/16/2019,"1,370,000",
3/17/2019,"1,370,000",
3/18/2019,"1,370,000",
3/19/2019,"1,370,000",
3/20/2019,"1,360,000",
3/21/2019,"1,350,000",
3/22/2019,"1,340,000",
3/23/2019,"1,330,000",
3/24/2019,"1,310,000",
3/25/2019,"1,300,000",
3/26/2019,"1,290,000",
3/27/2019,"1,280,000",
3/28/2019,"1,270,000",
3/29/2019,"1,260,000",
3/30/2019,"1,250,000",
3/31/2019,"1,250,000",
4/1/2019,"1,230,000",
4/2/2019,"1,220,000",
4/3/2019,"1,200,000",
4/4/2019,"1,190,000",
4/5/2019,"1,170,000",
4/6/2019,"1,160,000",
4/7/2019,"1,140,000",
4/8/2019,"1,130,000",
4/9/2019,"1,110,000",
4/10/2019,"1,110,000",
4/11/2019,"1,100,000",
4/12/2019,"1,100,000",
4/13/2019,"1,090,000",
4/14/2019,"1,090,000",
4/15/2019,"1,080,000",
4/16/2019,"1,080,000",
4/17/2019,"1,080,000",
4/18/2019,"1,080,000",
4/19/2019,"1,100,000",
4/20/2019,"1,110,000",
4/21/2019,"1,110,000",
4/22/2019,"1,110,000",
4/23/2019,"1,120,000",
4/24/2019,"1,120,000",
4/25/2019,"1,130,000",
4/26/2019,"1,140,000",
4/27/2019,"1,140,000",
4/28/2019,"1,140,000",
4/29/2019,"1,140,000",
4/30/2019,"1,140,000",
5/1/2019,"1,140,000",
5/2/2019,"1,140,000",
5/3/2019,"1,140,000",
5/4/2019,"1,150,000",
5/5/2019,"1,150,000",
5/6/2019,"1,150,000",
5/7/2019,"1,160,000",
5/8/2019,"1,160,000",
5/9/2019,"1,180,000",
5/10/2019,"1,210,000",
5/11/2019,"1,220,000",
5/12/2019,"1,240,000",
5/13/2019,"1,240,000",
5/14/2019,"1,230,000",
5/15/2019,"1,230,000",
5/16/2019,"1,230,000",
5/17/2019,"1,240,000",
5/18/2019,"1,240,000",
5/19/2019,"1,250,000",
5/20/2019,"1,260,000",
5/21/2019,"1,260,000",
5/22/2019,"1,260,000",
5/23/2019,"1,260,000",
5/24/2019,"1,260,000",
5/25/2019,"1,260,000",
5/26/2019,"1,260,000",
5/27/2019,"1,260,000",
5/28/2019,"1,250,000",
5/29/2019,"1,250,000",
5/30/2019,"1,240,000",
5/31/2019,"1,240,000",
6/1/2019,"1,240,000",
6/2/2019,"1,230,000",
6/3/2019,"1,230,000",
6/4/2019,"1,230,000",
6/5/2019,"1,230,000",
6/6/2019,"1,240,000",
6/7/2019,"1,240,000",
6/8/2019,"1,240,000",
6/9/2019,"1,240,000",
6/10/2019,"1,250,000",
6/11/2019,"1,250,000",
6/12/2019,"1,250,000",
6/13/2019,"1,260,000",
6/14/2019,"1,260,000",
6/15/2019,"1,250,000",
6/16/2019,"1,250,000",
6/17/2019,"1,250,000",
6/18/2019,"1,250,000",
6/19/2019,"1,240,000",
6/20/2019,"1,230,000",
6/21/2019,"1,220,000",
6/22/2019,"1,210,000",
6/23/2019,"1,200,000",
6/24/2019,"1,200,000",
6/25/2019,"1,190,000",
6/26/2019,"1,180,000",
6/27/2019,"1,180,000",
6/28/2019,"1,180,000",
6/29/2019,"1,170,000",
6/30/2019,"1,170,000",
7/1/2019,"1,170,000",
7/2/2019,"1,180,000",
7/3/2019,"1,180,000",
7/4/2019,"1,180,000",
7/5/2019,"1,180,000",
7/6/2019,"1,180,000",
7/7/2019,"1,180,000",
7/8/2019,"1,180,000",
7/9/2019,"1,190,000",
7/10/2019,"1,190,000",
7/11/2019,"1,190,000",
7/12/2019,"1,190,000",
7/13/2019,"1,200,000",
7/14/2019,"1,190,000",
7/15/2019,"1,180,000",
7/16/2019,"1,190,000",
7/17/2019,"1,180,000",
7/18/2019,"1,170,000",
7/19/2019,"1,150,000",
7/20/2019,"1,140,000",
7/21/2019,"1,120,000",
7/22/2019,"1,110,000",
7/23/2019,"1,090,000",
7/24/2019,"1,080,000",
7/25/2019,"1,070,000",
7/26/2019,"1,050,000",
7/27/2019,"1,030,000",
7/28/2019,"1,010,000",
7/29/2019,"987,000",
7/30/2019,"969,000",
7/31/2019,"950,000",
8/1/2019,"929,000",
8/2/2019,"910,000",
8/3/2019,"894,000",
8/4/2019,"875,000",
8/5/2019,"857,000",
8/6/2019,"838,000",
8/7/2019,"814,000",
8/8/2019,"786,000",
8/9/2019,"757,000",
8/10/2019,"728,000",
8/11/2019,"703,000",
8/12/2019,"680,000",
8/13/2019,"661,000",
8/14/2019,"644,000",
8/15/2019,"626,000",
8/16/2019,"607,000",
8/17/2019,"586,000",
8/18/2019,"562,000",
8/19/2019,"540,000",
8/20/2019,"521,000",
8/21/2019,"504,000",
8/22/2019,"494,000",
8/23/2019,"483,000",
8/24/2019,"473,000",
8/25/2019,"466,000",
8/26/2019,"460,000",
8/27/2019,"454,000",
8/28/2019,"452,000",
8/29/2019,"460,000",
8/30/2019,"467,000",
8/31/2019,"468,000",
9/1/2019,"469,000",
9/2/2019,"472,000",
9/3/2019,"474,000",
9/4/2019,"476,000",
9/5/2019,"473,000",
9/6/2019,"468,000",
9/7/2019,"465,000",
9/8/2019,"463,000",
9/9/2019,"458,000",
9/10/2019,"450,000",
9/11/2019,"441,000",
9/12/2019,"431,000",
9/13/2019,"424,000",
9/14/2019,"415,000",
9/15/2019,"404,000",
9/16/2019,"394,000",
9/17/2019,"383,000",
9/18/2019,"373,000",
9/19/2019,"361,000",
9/20/2019,"362,000",
9/21/2019,"362,000",
9/22/2019,"362,000",
9/23/2019,"361,000",
9/24/2019,"362,000",
9/25/2019,"365,000",
9/26/2019,"369,000",
9/27/2019,"373,000",
9/28/2019,"375,000",
9/29/2019,"379,000",
9/30/2019,"387,000",
10/1/2019,"397,000",
10/2/2019,"407,000",
10/3/2019,"413,000",
10/4/2019,"420,000",
10/5/2019,"426,000",
10/6/2019,"426,000",
10/7/2019,"429,000",
10/8/2019,"433,000",
10/9/2019,"438,000",
10/10/2019,"451,000",
10/11/2019,"468,000",
10/12/2019,"476,000",
10/13/2019,"478,000",
10/14/2019,"481,000",
10/15/2019,"493,000",
10/16/2019,"509,000",
10/17/2019,"525,000",
10/18/2019,"532,000",
10/19/2019,"532,000",
10/20/2019,"527,000",
10/21/2019,"526,000",
10/22/2019,"526,000",
10/23/2019,"523,000",
10/24/2019,"523,000",
10/25/2019,"527,000",
10/26/2019,"536,000",
10/27/2019,"542,000",
10/28/2019,"550,000",
10/29/2019,"560,000",
10/30/2019,"578,000",
10/31/2019,"603,000",
11/1/2019,"623,000",
11/2/2019,"640,000",
11/3/2019,"655,000",
11/4/2019,"669,000",
11/5/2019,"684,000",
11/6/2019,"694,000",
11/7/2019,"695,000",
11/8/2019,"696,000",
11/9/2019,"696,000",
11/10/2019,"695,000",
11/11/2019,"695,000",
11/12/2019,"701,000",
11/13/2019,"708,000",
11/14/2019,"713,000",
11/15/2019,"714,000",
11/16/2019,"710,000",
11/17/2019,"697,000",
11/18/2019,"680,000",
11/19/2019,"663,000",
11/20/2019,"641,000",
11/21/2019,"620,000",
11/22/2019,"603,000",
11/23/2019,"592,000",
11/24/2019,"578,000",
11/25/2019,"564,000",
11/26/2019,"556,000",
11/27/2019,"552,000",
11/28/2019,"547,000",
11/29/2019,"544,000",
11/30/2019,"544,000",
12/1/2019,"545,000",
12/2/2019,"551,000",
12/3/2019,"559,000",
12/4/2019,"574,000",
12/5/2019,"589,000",
12/6/2019,"606,000",
12/7/2019,"626,000",
12/8/2019,"645,000",
12/9/2019,"667,000",
12/10/2019,"692,000",
12/11/2019,"716,000",
12/12/2019,"732,000",
12/13/2019,"744,000",
12/14/2019,"749,000",
12/15/2019,"742,000",
12/16/2019,"725,000",
12/17/2019,"713,000",
12/18/2019,"695,000",
12/19/2019,"678,000",
12/20/2019,"665,000",
12/21/2019,"659,000",
12/22/2019,"655,000",
12/23/2019,"650,000",
12/24/2019,"645,000",
12/25/2019,"644,000",
12/26/2019,"646,000",
12/27/2019,"648,000",
12/28/2019,"651,000",
12/29/2019,"656,000",
12/30/2019,"659,000",
12/31/2019,"660,000",
1/1/2020,"666,000",
1/2/2020,"672,000",
1/3/2020,"689,000",
1/4/2020,"703,000",
1/5/2020,"705,000",
1/6/2020,"711,000",
1/7/2020,"720,000",
1/8/2020,"731,000",
1/9/2020,"744,000",
1/10/2020,"761,000",
1/11/2020,"787,000",
1/12/2020,"801,000",
1/13/2020,"822,000",
1/14/2020,"845,000",
1/15/2020,"868,000",
1/16/2020,"903,000",
1/17/2020,"935,000",
1/18/2020,"964,000",
1/19/2020,"996,000",
1/20/2020,"1,020,000",
1/21/2020,"1,040,000",
1/22/2020,"1,060,000",
1/23/2020,"1,080,000",
1/24/2020,"1,100,000",
1/25/2020,"1,110,000",
1/26/2020,"1,130,000",
1/27/2020,"1,150,000",
1/28/2020,"1,160,000",
1/29/2020,"1,170,000",
1/30/2020,"1,180,000",
1/31/2020,"1,180,000",
2/1/2020,"1,180,000",
2/2/2020,"1,170,000",
2/3/2020,"1,160,000",
2/4/2020,"1,140,000",
2/5/2020,"1,130,000",
2/6/2020,"1,120,000",
2/7/2020,"1,100,000",
2/8/2020,"1,080,000",
2/9/2020,"1,060,000",
2/10/2020,"1,050,000",
2/11/2020,"1,040,000",
2/12/2020,"1,030,000",
2/13/2020,"1,030,000",
2/14/2020,"1,040,000",
2/15/2020,"1,040,000",
2/16/2020,"1,050,000",
2/17/2020,"1,060,000",
2/18/2020,"1,070,000",
2/19/2020,"1,090,000",
2/20/2020,"1,120,000",
2/21/2020,"1,150,000",
2/22/2020,"1,180,000",
2/23/2020,"1,190,000",
2/24/2020,"1,210,000",
2/25/2020,"1,220,000",
2/26/2020,"1,240,000",
2/27/2020,"1,250,000",
2/28/2020,"1,250,000",
2/29/2020,"1,260,000",
3/1/2020,"1,260,000",
3/2/2020,"1,270,000",
3/3/2020,"1,270,000",
3/4/2020,"1,270,000",
3/5/2020,"1,280,000",
3/6/2020,"1,290,000",
3/7/2020,"1,290,000",
3/8/2020,"1,280,000",
3/9/2020,"1,270,000",
3/10/2020,"1,250,000",
3/11/2020,"1,240,000",
3/12/2020,"1,220,000",
3/13/2020,"1,200,000",
3/14/2020,"1,180,000",
3/15/2020,"1,160,000",
3/16/2020,"1,140,000",
3/17/2020,"1,130,000",
3/18/2020,"1,110,000",
3/19/2020,"1,100,000",
3/20/2020,"1,090,000",
3/21/2020,"1,080,000",
3/22/2020,"1,080,000",
3/23/2020,"1,090,000",
3/24/2020,"1,100,000",
3/25/2020,"1,110,000",
3/26/2020,"1,130,000",
3/27/2020,"1,140,000",
3/28/2020,"1,150,000",
3/29/2020,"1,170,000",
3/30/2020,"1,180,000",
3/31/2020,"1,190,000",
4/1/2020,"1,200,000",
4/2/2020,"1,210,000",
4/3/2020,"1,220,000",
4/4/2020,"1,240,000",
4/5/2020,"1,250,000",
4/6/2020,"1,260,000",
4/7/2020,"1,280,000",
4/8/2020,"1,290,000",
4/9/2020,"1,300,000",
4/10/2020,"1,310,000",
4/11/2020,"1,320,000",
4/12/2020,"1,320,000",
4/13/2020,"1,340,000",
4/14/2020,"1,350,000",
4/15/2020,"1,360,000",
4/16/2020,"1,360,000",
4/17/2020,"1,360,000",
4/18/2020,"1,350,000",
4/19/2020,"1,340,000",
4/20/2020,"1,330,000",
4/21/2020,"1,320,000",
4/22/2020,"1,300,000",
4/23/2020,"1,290,000",
4/24/2020,"1,290,000",
4/25/2020,"1,280,000",
4/26/2020,"1,270,000",
4/27/2020,"1,260,000",
4/28/2020,"1,240,000",
4/29/2020,"1,240,000",
4/30/2020,"1,230,000",
5/1/2020,"1,220,000",
5/2/2020,"1,210,000",
5/3/2020,"1,200,000",
5/4/2020,"1,180,000",
5/5/2020,"1,170,000",
5/6/2020,"1,160,000",
5/7/2020,"1,140,000",
5/8/2020,"1,130,000",
5/9/2020,"1,130,000",
5/10/2020,"1,110,000",
5/11/2020,"1,100,000",
5/12/2020,"1,090,000",
5/13/2020,"1,080,000",
5/14/2020,"1,070,000",
5/15/2020,"1,060,000",
5/16/2020,"1,040,000",
5/17/2020,"1,030,000",
5/18/2020,"1,010,000",
5/19/2020,"999,000",
5/20/2020,"986,000",
5/21/2020,"971,000",
5/22/2020,"958,000",
5/23/2020,"947,000",
5/24/2020,"938,000",
5/25/2020,"928,000",
5/26/2020,"920,000",
5/27/2020,"910,000",
5/28/2020,"903,000",
5/29/2020,"899,000",
5/30/2020,"900,000",
5/31/2020,"905,000",
6/1/2020,"914,000",
6/2/2020,"924,000",
6/3/2020,"936,000",
6/4/2020,"947,000",
6/5/2020,"957,000",
6/6/2020,"969,000",
6/7/2020,"986,000",
6/8/2020,"999,000",
6/9/2020,"998,000",
6/10/2020,"1,010,000",
6/11/2020,"1,010,000",
6/12/2020,"1,010,000",
6/13/2020,"1,010,000",
6/14/2020,"1,000,000",
6/15/2020,"993,000",
6/16/2020,"976,000",
6/17/2020,"958,000",
6/18/2020,"938,000",
6/19/2020,"915,000",
6/20/2020,"891,000",
6/21/2020,"866,000",
6/22/2020,"841,000",
6/23/2020,"811,000",
6/24/2020,"784,000",
6/25/2020,"755,000",
6/26/2020,"721,000",
6/27/2020,"690,000",
6/28/2020,"664,000",
6/29/2020,"643,000",
6/30/2020,"622,000",
7/1/2020,"601,000",
7/2/2020,"582,000",
7/3/2020,"565,000",
7/4/2020,"552,000",
7/5/2020,"547,000",
7/6/2020,"546,000",
7/7/2020,"550,000",
7/8/2020,"561,000",
7/9/2020,"575,000",
7/10/2020,"589,000",
7/11/2020,"596,000",
7/12/2020,"601,000",
7/13/2020,"604,000",
7/14/2020,"599,000",
7/15/2020,"579,000",
7/16/2020,"551,000",
7/17/2020,"524,000",
7/18/2020,"493,000",
7/19/2020,"466,000",
7/20/2020,"447,000",
7/21/2020,"436,000",
7/22/2020,"427,000",
7/23/2020,"417,000",
7/24/2020,"409,000",
7/25/2020,"397,000",
7/26/2020,"387,000",
7/27/2020,"383,000",
7/28/2020,"385,000",
7/29/2020,"380,000",
7/30/2020,"376,000",
7/31/2020,"377,000",
8/1/2020,"377,000",
8/2/2020,"378,000",
8/3/2020,"377,000",
8/4/2020,"372,000",
8/5/2020,"362,000",
8/6/2020,"354,000",
8/7/2020,"367,000",
8/8/2020,"382,000",
8/9/2020,"398,000",
8/10/2020,"417,000",
8/11/2020,"433,000",
8/12/2020,"442,000",
8/13/2020,"443,000",
8/14/2020,"434,000",
8/15/2020,"428,000",
8/16/2020,"424,000",
8/17/2020,"419,000",
8/18/2020,"421,000",
8/19/2020,"415,000",
8/20/2020,"399,000",
8/21/2020,"382,000",
8/22/2020,"374,000",
8/23/2020,"367,000",
8/24/2020,"361,000",
8/25/2020,"357,000",
8/26/2020,"348,000",
8/27/2020,"345,000",
8/28/2020,"326,000",
8/29/2020,"309,000",
8/30/2020,"304,000",
8/31/2020,"307,000",
9/1/2020,"312,000",
9/2/2020,"315,000",
9/3/2020,"318,000",
9/4/2020,"327,000",
9/5/2020,"340,000",
9/6/2020,"356,000",
9/7/2020,"368,000",
9/8/2020,"368,000",
9/9/2020,"364,000",
9/10/2020,"364,000",
9/11/2020,"364,000",
9/12/2020,"366,000",
9/13/2020,"371,000",
9/14/2020,"379,000",
9/15/2020,"393,000",
9/16/2020,"384,000",
9/17/2020,"361,000",
9/18/2020,"347,000",
9/19/2020,"340,000",
9/20/2020,"347,000",
9/21/2020,"349,000",
9/22/2020,"339,000",
9/23/2020,"334,000",
9/24/2020,"347,000",
9/25/2020,"382,000",
9/26/2020,"389,000",
9/27/2020,"386,000",
9/28/2020,"387,000",
9/29/2020,"381,000",
9/30/2020,"368,000",
10/1/2020,"355,000",
10/2/2020,"347,000",
10/3/2020,"340,000",
10/4/2020,"330,000",
10/5/2020,"320,000",
10/6/2020,"311,000",
10/7/2020,"302,000",
10/8/2020,"295,000",
10/9/2020,"306,000",
10/10/2020,"328,000",
10/11/2020,"321,000",
10/12/2020,"316,000",
10/13/2020,"320,000",
10/14/2020,"326,000",
10/15/2020,"333,000",
10/16/2020,"340,000",
10/17/2020,"347,000",
10/18/2020,"343,000",
10/19/2020,"333,000",
10/20/2020,"326,000",
10/21/2020,"321,000",
10/22/2020,"318,000",
10/23/2020,"312,000",
10/24/2020,"306,000",
10/25/2020,"298,000",
10/26/2020,"294,000",
10/27/2020,"291,000",
10/28/2020,"296,000",
10/29/2020,"307,000",
10/30/2020,"294,000",
10/31/2020,"293,000",
11/1/2020,"300,000",
11/2/2020,"322,000",
11/3/2020,"347,000",
11/4/2020,"368,000",
11/5/2020,"395,000",
11/6/2020,"426,000",
11/7/2020,"451,000",
11/8/2020,"468,000",
11/9/2020,"473,000",
11/10/2020,"470,000",
11/11/2020,"459,000",
11/12/2020,"442,000",
11/13/2020,"421,000",
11/14/2020,"401,000",
11/15/2020,"382,000",
11/16/2020,"364,000",
11/17/2020,"353,000",
11/18/2020,"341,000",
11/19/2020,"329,000",
11/20/2020,"321,000",
11/21/2020,"323,000",
11/22/2020,"327,000",
11/23/2020,"327,000",
11/24/2020,"335,000",
11/25/2020,"345,000",
11/26/2020,"349,000",
11/27/2020,"350,000",
11/28/2020,"361,000",
11/29/2020,"378,000",
11/30/2020,"392,000",
12/1/2020,"391,000",
12/2/2020,"391,000",
12/3/2020,"405,000",
12/4/2020,"420,000",
12/5/2020,"429,000",
12/6/2020,"435,000",
12/7/2020,"441,000",
12/8/2020,"445,000",
12/9/2020,"446,000",
12/10/2020,"439,000",
12/11/2020,"426,000",
12/12/2020,"421,000",
12/13/2020,"419,000",
12/14/2020,"420,000",
12/15/2020,"422,000",
12/16/2020,"429,000",
12/17/2020,"431,000",
12/18/2020,"430,000",
12/19/2020,"430,000",
12/20/2020,"434,000",
12/21/2020,"430,000",
12/22/2020,"426,000",
12/23/2020,"422,000",
12/24/2020,"429,000",
12/25/2020,"438,000",
12/26/2020,"440,000",
12/27/2020,"437,000",
12/28/2020,"433,000",
12/29/2020,"429,000",
12/30/2020,"428,000",
12/31/2020,"426,000",
1/1/2021,"428,000",
1/2/2021,"430,000",
1/3/2021,"449,000",
1/4/2021,"480,000",
1/5/2021,"519,000",
1/6/2021,"556,000",
1/7/2021,"588,000",
1/8/2021,"609,000",
1/9/2021,"628,000",
1/10/2021,"645,000",
1/11/2021,"667,000",
1/12/2021,"683,000",
1/13/2021,"693,000",
1/14/2021,"697,000",
1/15/2021,"696,000",
1/16/2021,"689,000",
1/17/2021,"672,000",
1/18/2021,"651,000",
1/19/2021,"627,000",
1/20/2021,"600,000",
1/21/2021,"570,000",
1/22/2021,"550,000",
1/23/2021,"538,000",
1/24/2021,"511,000",
1/25/2021,"483,000",
1/26/2021,"461,000",
1/27/2021,"442,000",
1/28/2021,"426,000",
1/29/2021,"413,000",
1/30/2021,"408,000",
1/31/2021,"413,000",
2/1/2021,"422,000",
2/2/2021,"441,000",
2/3/2021,"468,000",
2/4/2021,"497,000",
2/5/2021,"528,000",
2/6/2021,"558,000",
2/7/2021,"579,000",
2/8/2021,"595,000",
2/9/2021,"607,000",
2/10/2021,"612,000",
2/11/2021,"624,000",
2/12/2021,"636,000",
2/13/2021,"633,000",
2/14/2021,"623,000",
2/15/2021,"610,000",
2/16/2021,"587,000",
2/17/2021,"565,000",
2/18/2021,"559,000",
2/19/2021,"549,000",
2/20/2021,"532,000",
2/21/2021,"516,000",
2/22/2021,"506,000",
2/23/2021,"498,000",
2/24/2021,"495,000",
2/25/2021,"496,000",
2/26/2021,"501,000",
2/27/2021,"507,000",
2/28/2021,"515,000",
3/1/2021,"525,000",
3/2/2021,"549,000",
3/3/2021,"579,000",
3/4/2021,"612,000",
3/5/2021,"643,000",
3/6/2021,"674,000",
3/7/2021,"708,000",
3/8/2021,"739,000",
3/9/2021,"765,000",
3/10/2021,"787,000",
3/11/2021,"804,000",
3/12/2021,"818,000",
3/13/2021,"832,000",
3/14/2021,"847,000",
3/15/2021,"860,000",
3/16/2021,"870,000",
3/17/2021,"880,000",
3/18/2021,"894,000",
3/19/2021,"904,000",
3/20/2021,"917,000",
3/21/2021,"928,000",
3/22/2021,"940,000",
3/23/2021,"963,000",
3/24/2021,"983,000",
3/25/2021,"991,000",
3/26/2021,"992,000",
3/27/2021,"991,000",
3/28/2021,"996,000",
3/29/2021,"1,000,000",
3/30/2021,"1,010,000",
3/31/2021,"1,030,000",
4/1/2021,"1,040,000",
4/2/2021,"1,060,000",
4/3/2021,"1,060,000",
4/4/2021,"1,060,000",
4/5/2021,"1,060,000",
4/6/2021,"1,060,000",
4/7/2021,"1,050,000",
4/8/2021,"1,060,000",
4/9/2021,"1,060,000",
4/10/2021,"1,070,000",
4/11/2021,"1,070,000",
4/12/2021,"1,070,000",
4/13/2021,"1,070,000",
4/14/2021,"1,080,000",
4/15/2021,"1,090,000",
4/16/2021,"1,090,000",
4/17/2021,"1,090,000",
4/18/2021,"1,070,000",
4/19/2021,"1,050,000",
4/20/2021,"1,030,000",
4/21/2021,"1,010,000",
4/22/2021,"985,000",
4/23/2021,"960,000",
4/24/2021,"949,000",
4/25/2021,"938,000",
4/26/2021,"912,000",
4/27/2021,"876,000",
4/28/2021,"837,000",
4/29/2021,"801,000",
4/30/2021,"769,000",
5/1/2021,"741,000",
5/2/2021,"718,000",
5/3/2021,"700,000",
5/4/2021,"695,000",
5/5/2021,"704,000",
5/6/2021,"710,000",
5/7/2021,"716,000",
5/8/2021,"722,000",
5/9/2021,"727,000",
5/10/2021,"742,000",
5/11/2021,"754,000",
5/12/2021,"771,000",
5/13/2021,"781,000",
5/14/2021,"787,000",
5/15/2021,"791,000",
5/16/2021,"795,000",
5/17/2021,"802,000",
5/18/2021,"814,000",
5/19/2021,"806,000",
5/20/2021,"808,000",
5/21/2021,"813,000",
5/22/2021,"798,000",
5/23/2021,"779,000",
5/24/2021,"758,000",
5/25/2021,"742,000",
5/26/2021,"730,000",
5/27/2021,"724,000",
5/28/2021,"719,000",
5/29/2021,"712,000",
5/30/2021,"705,000",
5/31/2021,"692,000",
6/1/2021,"680,000",
6/2/2021,"673,000",
6/3/2021,"669,000",
6/4/2021,"665,000",
6/5/2021,"659,000",
6/6/2021,"659,000",
6/7/2021,"657,000",
6/8/2021,"651,000",
6/9/2021,"649,000",
6/10/2021,"651,000",
6/11/2021,"655,000",
6/12/2021,"660,000",
6/13/2021,"668,000",
6/14/2021,"678,000",
6/15/2021,"686,000",
6/16/2021,"690,000",
6/17/2021,"690,000",
6/18/2021,"689,000",
6/19/2021,"689,000",
6/20/2021,"682,000",
6/21/2021,"673,000",
6/22/2021,"665,000",
6/23/2021,"655,000",
6/24/2021,"641,000",
6/25/2021,"626,000",
6/26/2021,"611,000",
6/27/2021,"595,000",
6/28/2021,"577,000",
6/29/2021,"561,000",
6/30/2021,"547,000",
7/1/2021,"536,000",
7/2/2021,"527,000",
7/3/2021,"524,000",
7/4/2021,"526,000",
7/5/2021,"539,000",
7/6/2021,"561,000",
7/7/2021,"583,000",
7/8/2021,"603,000",
7/9/2021,"622,000",
7/10/2021,"637,000",
7/11/2021,"653,000",
7/12/2021,"665,000",
7/13/2021,"671,000",
7/14/2021,"668,000",
7/15/2021,"653,000",
7/16/2021,"631,000",
7/17/2021,"611,000",
7/18/2021,"592,000",
7/19/2021,"581,000",
7/20/2021,"580,000",
7/21/2021,"587,000",
7/22/2021,"597,000",
7/23/2021,"609,000",
7/24/2021,"620,000",
7/25/2021,"631,000",
7/26/2021,"641,000",
7/27/2021,"650,000",
7/28/2021,"655,000",
7/29/2021,"650,000",
7/30/2021,"640,000",
7/31/2021,"623,000",
8/1/2021,"601,000",
8/2/2021,"573,000",
8/3/2021,"541,000",
8/4/2021,"507,000",
8/5/2021,"472,000",
8/6/2021,"448,000",
